501,146,1.05272727272727
502,116,30.8618181818182
503,116,18.6454545454546
504,116,8.16181818181818
505,116,46.9772727272727
506,116,41.569696969697
507,116,67.6163636363637
508,116,2.11636363636364
509,116,44.1113636363636
510,116,5.63090909090909
511,116,2.48181818181818
501,136,2.35181818181818
502,136,30.62
503,136,21.5027272727273
504,136,9.95727272727273
505,136,76.4011363636363
506,136,44.9098484848485
507,136,71.6590909090909
508,136,3.39
509,136,44.7477272727273
510,136,9.13363636363636
511,136,4.27090909090909
501,145,1.17
502,145,30.6709090909091
503,145,9
504,145,7.27909090909091
505,145,55.2443181818182
506,145,40.5780303030303
507,145,77.2372727272727
508,145,1.83454545454545
509,145,48.7954545454546
510,145,6.10181818181818
511,145,2.29818181818182
501,113,1.06545454545455
502,113,26.295
503,113,13.3063636363636
504,113,6.52727272727273
505,113,44.8204545454546
506,113,37.8522727272727
507,113,63.5881818181818
508,113,2.05090909090909
509,113,42.6189393939394
510,113,5.49454545454546
511,113,2.05
501,120,1.26
502,120,28.4268181818182
503,120,18.8709090909091
504,120,6.93272727272727
505,120,45.8147727272727
506,120,39.3
507,120,66.1536363636364
508,120,3.24636363636364
509,120,43.2507575757576
510,120,7.94636363636363
511,120,3.47909090909091
501,144,2.30363636363636
502,144,31.1304545454545
503,144,15.89
504,144,10.6454545454545
505,144,61.7443181818182
506,144,47.2856060606061
507,144,71.6463636363636
508,144,3.49363636363636
509,144,50.4651515151515
510,144,7.59
511,144,3.73454545454546
501,103,1.85
502,103,29.6627272727273
503,103,18.9563636363636
504,103,5.94636363636364
505,103,52.0715909090909
506,103,38.3318181818182
507,103,72.8181818181818
508,103,1.95
509,103,44.3151515151515
510,103,5.39545454545454
511,103,2.20363636363636
501,112,2.30727272727273
502,112,31.5640909090909
503,112,13.9981818181818
504,112,7.82
505,112,55.2340909090909
506,112,47.3522727272727
507,112,72.3263636363637
508,112,2.32181818181818
509,112,51.4833333333334
510,112,5.85333333333333
511,112,2.45
501,117,2.73545454545455
502,117,31.2340909090909
503,117,19.3581818181818
504,117,10.32
505,117,64.0579545454546
506,117,48.3492424242424
507,117,73.3509090909091
508,117,3.95545454545454
509,117,54.3484848484848
510,117,8.57545454545454
511,117,4.15818181818182
501,129,1.26818181818182
502,129,29.5836363636364
503,129,17.4754545454545
504,129,9.92181818181818
505,129,58.3272727272727
506,129,42.0477272727272
507,129,74.7027272727273
508,129,2.33181818181818
509,129,44.5189393939394
510,129,8.05636363636364
511,129,3.16545454545455
501,138,1.36545454545455
502,138,30.7559090909091
503,138,15.92
504,138,7.86909090909091
505,138,53.6238636363636
506,138,40.8128787878788
507,138,67.5163636363636
508,138,2.33090909090909
509,138,43.4371212121212
510,138,6.22818181818182
511,138,2.04181818181818
501,102,3.18
502,102,30.0595454545454
503,102,18.9545454545455
504,102,10.5163636363636
505,102,51.5931818181818
506,102,49.0424242424242
507,102,65.8754545454546
508,102,3.69636363636364
509,102,49.1022727272727
510,102,10.2445454545455
511,102,4.14363636363636
501,104,1.83090909090909
502,104,30.17
503,104,14.8209090909091
504,104,10.4345454545455
505,104,73.3295454545454
506,104,42.5795454545454
507,104,72.3709090909091
508,104,2.50545454545455
509,104,45.5075757575758
510,104,7.57545454545455
511,104,3.04299065420561
501,110,2.55636363636364
502,110,30.3990909090909
503,110,15.8163636363636
504,110,9.71
505,110,60.1340909090909
506,110,48.6234848484849
507,110,71.7309090909091
508,110,3.86090909090909
509,110,50.9886363636364
510,110,7.95154639175258
511,110,4.18090909090909
501,111,2.13090909090909
502,111,30.595
503,111,16.33
504,111,10.4009090909091
505,111,82.1113636363636
506,111,45.7325757575758
507,111,70.5409090909091
508,111,2.86363636363636
509,111,46.3128787878788
510,111,8.20384615384616
511,111,3.10818181818182
501,115,2.17272727272727
502,115,30.8663636363636
503,115,20.8172727272727
504,115,9.97909090909091
505,115,55.6522727272727
506,115,45.1257575757576
507,115,66.3072727272728
508,115,3.36363636363636
509,115,47.0757575757576
510,115,8.82363636363636
511,115,3.72272727272727
501,127,1.89454545454545
502,127,26.8118181818182
503,127,19.1054545454545
504,127,6.20818181818181
505,127,51.0284090909091
506,127,38.939393939394
507,127,63.6863636363636
508,127,2.33272727272727
509,127,43.5840909090909
510,127,6.25727272727273
511,127,3.02452830188679
501,146,0.881818181818182
502,146,26.8204545454545
503,146,14.5
504,146,5.42181818181818
505,146,45.9727272727273
506,146,38.4583333333333
507,146,58.5981818181818
508,146,2.09545454545455
509,146,41.3393939393939
510,146,6.21545454545454
511,146,2.31636363636364
501,152,1.09
502,152,25.8636363636364
503,152,18.8445454545455
504,152,7.58272727272727
505,152,48.1022727272727
506,152,38.469696969697
507,152,62.0863636363636
508,152,2.15363636363636
509,152,41.6515151515152
510,152,6.39181818181818
511,152,2.93909090909091
501,105,2.75272727272727
502,105,30.1186363636364
503,105,21.1618181818182
504,105,9.96363636363637
505,105,53.2761363636364
506,105,46.8075757575758
507,105,62.16
508,105,3.95454545454545
509,105,44.5537878787879
510,105,9.98909090909091
511,105,4.55818181818182
501,107,1.21818181818182
502,107,30.8659090909091
503,107,16.2772727272727
504,107,7.60181818181818
505,107,59.2795454545455
506,107,42.8431818181818
507,107,80.9463636363637
508,107,1.91727272727273
509,107,48.7015151515152
510,107,6.31272727272727
511,107,2.46454545454545
501,109,2.03818181818182
502,109,30.3736363636363
503,109,17.0172727272727
504,109,8.96909090909091
505,109,74.0647727272727
506,109,46.1795454545455
507,109,68.29
508,109,3.06909090909091
509,109,43.8825757575758
510,109,7.41181818181818
511,109,2.79545454545455
501,114,1.83454545454545
502,114,29.4972727272727
503,114,14.36
504,114,8.86090909090909
505,114,54.1931818181818
506,114,44.4227272727273
507,114,70.6181818181818
508,114,2.55
509,114,43.6939393939394
510,114,7.34363636363636
511,114,2.56454545454545
501,118,2.41090909090909
502,118,30.1254545454545
503,118,24.3727272727273
504,118,9.52
